66 -6.95451649e+00 -6.38840541e+00 -3.08250784e+00 -2.78647179e+00 -2.78646432e+00 -2.42928862e+00 1.49193599e+01 1.49193813e+01 1.55372923e+01 2.46701149e+01 2.51741630e+01 5.13072842e+01 5.26689674e+01 5.26690218e+01 6.40989942e+01 
67 -6.94915824e+00 -6.41472850e+00 -2.96640963e+00 -2.73681601e+00 -2.73680860e+00 -2.41219665e+00 1.47851688e+01 1.47851900e+01 1.52385814e+01 2.45915106e+01 2.47990495e+01 5.15795593e+01 5.31095589e+01 5.31096134e+01 6.45199015e+01 
68 -6.94632082e+00 -6.44047255e+00 -2.84520740e+00 -2.68741687e+00 -2.68740952e+00 -2.39536571e+00 1.46540608e+01 1.46540819e+01 1.49345733e+01 2.44238305e+01 2.45157239e+01 5.18553186e+01 5.35507054e+01 5.35507600e+01 6.49574905e+01 
69 -6.94572032e+00 -6.46561777e+00 -2.71923989e+00 -2.63834276e+00 -2.63833547e+00 -2.37881522e+00 1.45260871e+01 1.45261080e+01 1.46243212e+01 2.40534509e+01 2.44427241e+01 5.21341356e+01 5.39918652e+01 5.39919198e+01 6.54082037e+01 
70 -6.94708363e+00 -6.49014517e+00 -2.58966427e+00 -2.58965707e+00 -2.58884334e+00 -2.36256445e+00 1.43071347e+01 1.44013004e+01 1.44013212e+01 2.36927260e+01 2.43724796e+01 5.24155430e+01 5.44324523e+01 5.44325070e+01 6.58682568e+01 
71 -6.95015255e+00 -6.51403644e+00 -2.54145414e+00 -2.54144697e+00 -2.45434688e+00 -2.34663248e+00 1.39826687e+01 1.42797553e+01 1.42797760e+01 2.33460600e+01 2.43049577e+01 5.26990318e+01 5.48718352e+01 5.48718898e+01 6.63338020e+01 
72 -6.95468656e+00 -6.53727398e+00 -2.49378727e+00 -2.49378016e+00 -2.33103819e+00 -2.31606924e+00 1.36509866e+01 1.41615080e+01 1.41615286e+01 2.30172078e+01 2.42401253e+01 5.29840505e+01 5.53093359e+01 5.53093905e+01 6.68010811e+01 
73 -6.96046423e+00 -6.55984094e+00 -2.44674048e+00 -2.44673343e+00 -2.31580018e+00 -2.17431693e+00 1.33125856e+01 1.40466162e+01 1.40466366e+01 2.27091026e+01 2.41779484e+01 5.32700054e+01 5.57442313e+01 5.57442860e+01 6.72665587e+01 
74 -6.96728356e+00 -6.58172113e+00 -2.40039250e+00 -2.40038550e+00 -2.30093681e+00 -2.02938445e+00 1.29683798e+01 1.39351392e+01 1.39351595e+01 2.24237721e+01 2.41183929e+01 5.35562603e+01 5.61757522e+01 5.61758068e+01 6.77270218e+01 
75 -6.97496146e+00 -6.60289909e+00 -2.35482368e+00 -2.35481675e+00 -2.28646609e+00 -1.88155520e+00 1.26196407e+01 1.38271374e+01 1.38271576e+01 2.21623367e+01 2.40614248e+01 5.38421377e+01 5.66030852e+01 5.66031397e+01 6.81796466e+01 
